"STATION","NAME","DATE","TMAX","TMIN"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-11","56","29"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-12","55","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-13","48","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-14","41","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-15","41","33"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-16","43","27"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-17","43","30"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-18","44","30"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-19","50","31"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-20","44","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-21","45","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-22","51","30"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-23","50","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-24","51","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-25","51","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-26","41","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-27","42","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-28","38","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-29","37","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-30","42","30"
"UK000000000","CET CENTRAL ENGLAND, UK","2003-12-31","46","26"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-01","40","29"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-02","44","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-03","46","30"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-04","51","31"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-05","50","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-06","51","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-07","52","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-08","47","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-09","53","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-10","49","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-11","49","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-12","47","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-13","42","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-14","46","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-15","45","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-16","42","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-17","47","30"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-18","51","29"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-19","50","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-20","47","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-21","47","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-22","48","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-23","47","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-24","45","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-25","40","33"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-26","40","31"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-27","41","33"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-28","40","29"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-29","50","26"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-30","53","29"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-01-31","53","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-01","57","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-02","58","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-03","58","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-04","56","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-05","49","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-06","48","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-07","45","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-08","42","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-09","49","27"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-10","51","30"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-11","50","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-12","49","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-13","46","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-14","48","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-15","47","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-16","45","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-17","47","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-18","46","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-19","42","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-20","43","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-21","42","29"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-22","42","31"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-23","44","29"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-24","39","30"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-25","39","29"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-26","40","28"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-27","40","27"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-28","43","28"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-02-29","43","27"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-01","45","24"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-02","48","22"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-03","52","29"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-04","49","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-05","50","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-06","47","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-07","49","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-08","46","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-09","43","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-10","41","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-11","41","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-12","52","31"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-13","53","33"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-14","54","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-15","62","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-16","56","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-17","53","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-18","54","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-19","58","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-20","52","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-21","49","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-22","48","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-23","47","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-24","48","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-25","48","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-26","48","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-27","52","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-28","55","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-29","58","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-30","64","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-03-31","59","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-01","60","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-02","56","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-03","54","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-04","52","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-05","48","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-06","51","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-07","49","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-08","54","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-09","51","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-10","55","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-11","58","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-12","58","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-13","59","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-14","58","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-15","55","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-16","56","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-17","50","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-18","55","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-19","55","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-20","58","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-21","60","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-22","64","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-23","68","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-24","68","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-25","66","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-26","57","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-27","53","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-28","49","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-29","55","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-04-30","58","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-01","63","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-02","56","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-03","53","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-04","53","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-05","56","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-06","59","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-07","54","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-08","60","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-09","64","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-10","59","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-11","58","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-12","60","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-13","65","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-14","66","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-15","71","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-16","70","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-17","68","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-18","70","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-19","63","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-20","58","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-21","60","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-22","64","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-23","66","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-24","64","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-25","60","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-26","64","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-27","64","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-28","66","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-29","65","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-30","68","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-05-31","62","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-01","65","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-02","64","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-03","68","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-04","68","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-05","73","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-06","78","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-07","81","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-08","72","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-09","72","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-10","66","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-11","67","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-12","74","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-13","77","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-14","72","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-15","75","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-16","63","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-17","63","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-18","61","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-19","60","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-20","62","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-21","68","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-22","63","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-23","62","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-24","66","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-25","64","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-26","70","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-27","67","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-28","68","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-29","66","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-06-30","65","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-01","66","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-02","65","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-03","65","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-04","67","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-05","71","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-06","69","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-07","60","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-08","63","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-09","63","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-10","63","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-11","64","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-12","67","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-13","70","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-14","68","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-15","69","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-16","70","59"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-17","67","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-18","70","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-19","75","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-20","71","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-21","71","59"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-22","72","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-23","69","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-24","66","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-25","68","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-26","69","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-27","75","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-28","79","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-29","72","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-30","75","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-07-31","78","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-01","79","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-02","73","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-03","75","61"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-04","78","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-05","77","59"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-06","81","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-07","84","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-08","70","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-09","74","65"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-10","74","61"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-11","74","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-12","71","60"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-13","74","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-14","73","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-15","71","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-16","72","59"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-17","72","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-18","69","59"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-19","65","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-20","65","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-21","68","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-22","67","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-23","66","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-24","66","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-25","67","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-26","67","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-27","65","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-28","65","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-29","65","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-30","66","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-08-31","69","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-01","72","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-02","74","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-03","75","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-04","78","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-05","73","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-06","72","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-07","73","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-08","75","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-09","68","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-10","68","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-11","63","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-12","62","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-13","61","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-14","62","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-15","64","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-16","63","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-17","65","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-18","62","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-19","63","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-20","59","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-21","63","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-22","62","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-23","58","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-24","61","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-25","66","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-26","66","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-27","65","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-28","58","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-29","65","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-09-30","60","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-01","59","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-02","60","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-03","59","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-04","61","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-05","58","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-06","58","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-07","58","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-08","57","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-09","58","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-10","55","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-11","53","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-12","56","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-13","54","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-14","52","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-15","52","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-16","54","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-17","56","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-18","53","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-19","58","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-20","56","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-21","58","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-22","59","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-23","61","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-24","54","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-25","56","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-26","54","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-27","59","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-28","57","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-29","58","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-30","53","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-10-31","53","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-01","51","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-02","55","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-03","53","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-04","53","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-05","54","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-06","53","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-07","53","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-08","49","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-09","49","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-10","52","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-11","56","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2004-11-12","45","41"
